time	gFy
2.795.389.739	-0,8733
2.798.209.634	-0,867
2.799.021.197	-0,8599
2.799.592.291	-0,8592
2.801.065.989	-0,856
2.801.586.822	-0,8467
2.802.824.843	-0,8336
2.804.057.239	-0,8321
2.804.985.468	-0,8443
2.806.298.645	-0,8528
2.807.445.624	-0,8597
2.808.688.384	-0,8619
2.810.353.228	-0,8577
2.811.863.176	-0,8555
281.257.427	-0,8543
2.815.317.343	-0,8526
2.816.199.114	-0,8555
2.816.775.155	-0,857
2.818.358.593	-0,8497
2.819.267.134	-0,8382
2.820.002.186	-0,8242
2.821.460.728	-0,8015
2.822.195.259	-0,77
2.823.643.124	-0,7368
2.824.837.447	-0,706
2.826.583.957	-0,6748
2.827.297.811	-0,641
2.828.645.832	-0,6059
2.829.604.374	-0,5712
2.832.286.822	-0,534
2.833.289.686	-0,4942
2.834.006.926	-0,4539
2.834.697.551	-0,4163
2.835.606.145	-0,3794
283.679.927	-0,3425
2.837.976.718	-0,3083
2.839.257.291	-0,2763
2.840.136.249	-0,2453
2.841.384.009	-0,2138
2.842.729.686	-0,1837
2.843.781.926	-0,1549
2.845.058.436	-0,127
2.846.372.239	-0,1029
2.852.285.468	-0,0835
2.853.332.864	-0,0672
2.854.006.457	-0,0525
2.854.806.666	-0,0391
2.855.362.968	-0,0271
2.855.982.603	-0,0178
2.856.563.489	-0,0117
2.857.020.624	-0,0073
285.759.677	-0,0037
2.858.657.655	-0,0002
2.859.671.145	0,0022
2.860.850.572	0,0034
2.861.990.676	0,0039
2.870.921.822	0,0032
2.871.798.072	0,0015
2.872.311.614	-0,002
2.872.777.759	-0,0071
2.873.225.259	-0,0122
2.873.661.093	-0,0181
2.874.106.249	-0,0259
2.874.799.634	-0,0337
2.875.293.541	-0,0418
287.572.552	-0,0503
2.876.179.582	-0,0601
2.876.601.249	-0,0718
2.877.811.353	-0,0857
2.879.205.676	-0,1019
2.880.261.666	-0,1182
2.883.157.239	-0,1348
2.884.257.551	-0,1532
2.884.934.999	-0,1717
2.885.589.009	-0,1864
2.887.123.384	-0,1966
2.888.069.582	-0,2025
288.881.677	-0,2008
2.889.729.322	-0,1962
289.133.703	-0,1908
2.892.600.572	-0,1803
2.894.179.478	-0,1651
289.547.453	-0,1468
2.896.205.207	-0,1241
2.897.233.384	-0,0948
2.901.005.989	-0,0616
2.903.524.009	-0,0259
2.904.729.843	0,0142
2.905.560.624	0,0579
2.906.321.041	0,1043
2.907.089.999	0,152
2.907.716.457	0,2165
2.908.141.353	0,312
2.908.671.666	0,3838
2.909.061.614	0,4102
2.910.244.166	0,4302
2.911.389.322	0,4524
2.912.903.176	0,4739
2.914.169.218	0,4903
2.915.458.228	0,5033
2.916.412.082	0,5216
2.919.944.791	0,5411
2.920.674.686	0,5543
2.921.095.572	0,5665
2.921.470.259	0,58
2.922.468.697	0,5941
2.923.701.509	0,609
2.924.812.447	0,623
2.926.235.207	0,6354
292.727.953	0,6464
2.928.502.968	0,6532
2.929.563.176	0,6581
2.931.950.572	0,664
2.932.578.801	0,6694
2.933.626.926	0,6723
2.934.750.832	0,6701
2.935.929.218	0,665
2.937.060.884	0,6562
2.938.099.738	0,6422
2.939.567.811	0,6254
2.940.535.936	0,6049
2.941.721.301	0,5787
2.943.168.332	0,5453
2.944.172.447	0,5081
2.945.498.645	0,469
2.946.615.468	0,428
2.951.592.916	0,3948
2.952.244.738	0,4307
2.952.690.936	0,4703
2.953.237.082	0,4287
2.953.753.436	0,3681
2.954.243.332	0,3239
2.955.691.926	0,2888
2.956.957.343	0,2472
2.957.672.551	0,2018
2.958.891.666	0,1554
2.960.132.134	0,1129
2.961.536.822	0,0743
2.962.345.676	0,0345
2.964.626.613	-0,0076
2.965.425.207	-0,0498
2.968.569.113	-0,0872
2.969.457.343	-0,1214
2.969.879.166	-0,1534
2.970.398.853	-0,1827
2.971.114.478	-0,2089
2.972.345.259	-0,2321
2.974.057.499	-0,2577
2.975.323.124	-0,2846
297.612.953	-0,3078
2.976.831.978	-0,3244
2.977.939.791	-0,3374
2.979.469.374	-0,3496
2.983.676.145	-0,3618
2.985.126.718	-0,3728
2.986.927.916	-0,3801
2.988.122.916	-0,3865
2.989.131.249	-0,3919
2.990.473.176	-0,3967
299.163.552	-0,4036
2.992.016.978	-0,4092
2.992.325.676	-0,4126
2.992.839.113	-0,4158
2.993.245.363	-0,4177
2.994.017.499	-0,4151
2.995.321.718	-0,4099
2.996.542.082	-0,4077
2.998.955.728	-0,4063
299.989.052	-0,4031
3.000.533.228	-0,3967
3.001.361.301	-0,3867
3.002.707.863	-0,3745
3.003.810.468	-0,3608
3.004.864.322	-0,3464
3.006.077.916	-0,3325
3.007.377.603	-0,3181
3.008.462.499	-0,3019
3.009.670.624	-0,2875
3.011.124.478	-0,2765
3.011.957.447	-0,266
3.013.519.061	-0,2558
3.015.799.478	-0,2475
3.016.628.176	-0,2404
3.017.213.697	-0,2353
3.018.229.113	-0,2316
3.019.630.676	-0,2291
3.020.798.332	-0,2309
3.021.660.988	-0,2375
3.023.405.988	-0,246
302.417.802	-0,2553
3.025.506.457	-0,266
3.026.675.468	-0,2763
3.027.805.988	-0,2846
3.028.917.499	-0,2914
3.032.203.072	-0,2973
3.033.162.551	-0,2993
3.033.858.332	-0,2995
3.034.366.718	-0,3029
3.041.414.634	-0,308
3.042.087.499	-0,3115
3.042.681.874	-0,3124
3.043.369.113	-0,3124
3.043.800.988	-0,3105
3.044.349.009	-0,3076
3.044.771.405	-0,3019
3.045.145.468	-0,2936
3.045.557.134	-0,2851
3.046.623.072	-0,279
304.737.177	-0,2751
3.052.544.374	-0,2719
3.053.309.478	-0,2731
3.053.810.207	-0,2797
3.054.140.207	-0,2873
3.054.444.999	-0,2936
305.488.302	-0,2953
305.589.677	-0,2868
3.057.113.436	-0,267
3.058.538.801	-0,2355
3.059.488.749	-0,1891
3.060.767.395	-0,1263
3.061.660.155	-0,0498
306.317.052	0,0423
3.077.550.103	0,1461
3.078.138.593	0,2428
3.078.417.291	0,3152
3.078.912.082	0,3608
3.079.285.155	0,3933
3.079.637.707	0,4297
3.079.980.832	0,4754
3.080.284.166	0,5286
308.059.203	0,5824
3.080.893.176	0,63
3.081.198.228	0,6652
3.081.550.884	0,6896
3.081.871.353	0,7185
3.082.142.082	0,7576
3.082.420.624	0,8045
3.095.397.863	0,8555
3.097.128.905	0,9112
3.098.282.395	0,9694
3.099.093.541	1,0353
3.100.005.832	1,1199
3.100.722.343	1,2288
3.101.333.541	1,3612
3.103.036.561	1,5264
3.103.955.676	1,7333
3.104.594.686	1,981
3.105.156.718	2,2734
3.105.674.166	2,6228
3.106.181.041	3,0737
3.106.799.843	3,6537
3.107.256.093	4,3736
3.107.784.686	5,2563
3.108.220.207	6,254
3.108.705.416	7,0758
3.109.435.363	7,5378
3.110.014.634	7,7693
3.111.757.134	7,8849
3.112.468.124	7,9428
3.112.941.666	7,9716
3.113.403.436	7,9863
3.113.818.905	7,9934
311.419.427	7,997
3.114.731.718	7,9987
3.115.243.436	7,9325
3.117.201.613	7,4833
3.118.023.488	6,5342
3.118.931.457	5,3503
3.119.795.155	4,1364
3.121.139.895	3,0036
3.122.102.134	2,0008
3.123.452.238	1,1355
3.124.522.082	0,3982
3.125.954.582	-0,215
3.127.080.051	-0,697
3.128.224.426	-1,0505
312.945.677	-1,2882
3.132.031.457	-1,4133
3.132.905.988	-1,4338
3.133.535.363	-1,3624
3.134.684.843	-1,2354
3.135.618.593	-1,0766
3.137.039.738	-0,9039
3.137.984.009	-0,74
3.139.245.468	-0,5741
3.140.344.218	-0,4136
3.141.517.916	-0,2487
314.309.052	-0,0606
314.395.052	0,1309
3.145.183.853	0,3169
3.146.306.613	0,4991
3.151.249.009	0,6777
3.152.161.718	0,8555
3.152.588.436	1,028
3.153.096.509	1,1895
3.153.501.041	1,3346
3.154.129.113	1,4609
3.155.074.322	1,5676
3.156.107.551	1,6495
3.157.256.926	1,7069
3.158.408.801	1,7438
3.159.787.863	1,7621
3.160.902.655	1,7648
3.162.117.759	1,7558
316.863.729	1,7308
316.944.953	1,6896
316.993.703	1,6444
3.170.339.061	1,605
3.171.095.051	1,5708
3.171.624.218	1,541
317.214.927	1,5161
3.172.629.426	1,4973
317.306.979	1,4863
3.174.627.395	1,4829
3.175.528.957	1,4865
3.177.511.301	1,4992
3.179.145.155	1,5212
3.180.155.103	1,552
3.180.803.176	1,5933
3.181.365.259	1,6427
3.185.092.811	1,6962
318.757.052	1,7538
3.189.032.499	1,8146
3.190.028.645	1,8774
3.191.278.332	1,9402
3.192.055.936	2,0005
3.192.615.468	2,0567
319.326.104	2,1066
3.193.897.186	2,1498
3.194.876.822	2,1896
3.195.480.311	2,2251
3.196.134.113	2,2541
3.200.256.197	2,279
3.202.606.561	2,2996
3.203.593.801	2,3154
3.204.388.332	2,3264
3.205.091.301	2,3352
3.205.707.395	2,3445
3.206.284.634	2,3543
320.710.104	2,3628
320.773.552	2,3687
3.208.399.113	2,3716
3.209.567.447	2,3701
3.210.840.728	2,3626
3.212.879.843	2,3477
3.213.649.322	2,3267
3.216.802.707	2,3008
3.217.777.707	2,2715
3.218.333.905	2,2404
3.218.962.447	2,2072
3.219.599.009	2,1718
3.220.177.447	2,1346
3.221.545.415	2,0946
3.222.742.603	2,0521
3.223.885.988	2,0066
3.225.362.499	1,9588
3.226.411.145	1,9116
322.756.828	1,8642
3.228.600.624	1,8181
3.229.873.176	1,7726
3.232.975.155	1,7277
3.234.859.113	1,6849
3.235.741.249	1,6439
323.643.552	1,6036
3.237.002.603	1,5649
3.237.511.822	1,5293
3.238.387.915	1,4956
3.239.811.405	1,4631
3.240.966.353	1,4318
3.242.173.228	1,402
3.243.407.238	1,3754
3.244.496.301	1,3507
3.245.917.551	1,3258
3.251.979.999	1,3023
3.252.683.072	1,2811
3.253.189.895	1,262
3.253.549.322	1,2454
3.254.035.624	1,2307
3.254.385.363	1,2193
3.254.823.072	1,2102
3.255.391.718	1,2036
3.256.453.124	1,1995
3.257.639.113	1,1971
3.258.970.728	1,1956
3.260.200.155	1,1961
3.261.402.551	1,1975
3.262.416.197	1,2007
3.268.057.655	1,2076
3.268.580.103	1,2159
3.269.013.957	1,2244
3.269.279.634	1,2347
3.269.588.697	1,2466
3.269.808.072	1,2613
327.112.453	1,2796
3.272.693.488	1,3002
3.273.786.301	1,3221
3.274.741.613	1,3448
3.275.881.665	1,369
3.277.070.728	1,3947
3.278.337.759	1,4199
3.279.552.603	1,4452
328.214.729	1,4709
328.474.203	1,4963
328.654.427	1,5212
3.287.050.728	1,5449
3.287.340.363	1,5669
3.287.730.832	1,5877
3.288.162.395	1,6067
3.289.350.155	1,6231
3.290.766.197	1,6378
3.291.826.874	1,6497
329.309.302	1,6585
3.294.273.593	1,6663
3.295.513.645	1,6734
3.296.785.051	1,6788
3.299.540.051	1,6817
3.300.397.343	1,6832
3.301.051.249	1,6839
3.301.587.238	1,6837
3.303.043.853	1,6822
3.303.912.447	1,6798
3.305.259.947	1,6766
3.306.340.884	1,672
3.307.760.103	1,6663
3.308.722.863	1,6593
3.309.904.738	1,6505
3.311.362.395	1,6422
331.229.203	1,6336
3.315.483.697	1,625
331.615.979	1,617
331.703.802	1,6087
331.958.104	1,5984
3.320.169.582	1,585
3.320.525.624	1,5715
3.321.020.988	1,5579
3.321.979.634	1,5427
3.323.693.228	1,5271
3.324.350.572	1,51
3.325.696.926	1,4926
3.327.090.207	1,4748
3.327.994.061	1,4557
3.329.173.176	1,4369
3.332.354.165	1,4181
3.333.312.343	1,4005
3.334.038.124	1,3832
333.568.979	1,3661
3.336.345.051	1,3505
333.679.953	1,3353
3.337.884.947	1,3207
3.339.313.697	1,3085
3.339.997.238	1,2972
3.341.341.665	1,2874
3.342.659.634	1,2799
3.344.098.905	1,2735
3.345.092.186	1,2684
3.346.066.457	1,2642
3.348.703.645	1,2611
3.349.344.218	1,2584
3.349.796.093	1,2567
335.183.677	1,2557
3.353.087.811	1,2554
3.354.007.238	1,2559
3.355.424.843	1,2569
3.356.243.645	1,2584
3.357.261.353	1,2591
3.358.535.624	1,2606
3.359.747.759	1,2623
3.360.904.061	1,264
3.362.089.634	1,2662
3.363.323.853	1,2674
3.368.996.145	1,2684
3.371.249.582	1,2698
3.372.122.655	1,2711
3.373.380.572	1,2716
3.374.016.978	1,2718
3.374.936.978	1,2745
337.567.802	1,2779
3.376.381.613	1,2818
3.376.868.645	1,2862
3.377.354.113	1,2916
3.378.119.426	1,2987
3.378.678.176	1,3053
3.379.208.957	1,3104
3.387.939.374	1,3182
338.951.302	1,3295
3.391.174.113	1,3395
3.392.691.301	1,349
3.393.808.436	1,3576
339.495.552	1,3646
3.395.821.457	1,3717
3.396.579.374	1,3778
3.397.118.749	1,382
3.397.776.665	1,3859
3.398.780.155	1,3895
3.399.398.176	1,3932
339.975.729	1,3966
3.399.981.822	1,3978
3.400.269.165	1,3971
3.400.472.551	1,3942
3.400.880.259	1,3891
3.401.193.124	1,3817
3.402.863.384	1,3722
3.404.819.426	1,361
3.406.353.436	1,3493
3.407.017.915	1,3378
3.407.271.509	1,3253
3.407.872.186	1,3104
3.409.307.811	1,2931
3.410.254.113	1,2767
3.411.546.978	1,2611
3.412.795.415	1,244
3.415.043.332	1,2271
3.416.002.342	1,2122
3.416.482.082	1,1966
3.418.090.676	1,1792
3.419.087.707	1,1619
3.420.071.092	1,1455
3.421.138.697	1,1287
3.422.315.624	1,1128
3.423.625.207	1,0981
3.424.797.863	1,0842
342.634.677	1,069
3.427.584.738	1,0539
3.428.289.947	1,0405
3.429.435.624	1,0275
3.431.620.624	1,0148
3.432.527.082	1,0016
3.433.648.436	0,9882
3.434.663.957	0,9745
3.435.991.978	0,9603
3.436.967.134	0,9462
3.438.136.092	0,9332
3.439.435.155	0,9195
344.049.427	0,9046
3.441.698.749	0,8902
3.443.084.426	0,876
3.444.091.613	0,8624
3.445.707.811	0,8482
3.447.530.259	0,8328
344.809.979	0,8186
3.452.759.738	0,8064
3.453.917.655	0,793
3.454.459.478	0,7796
3.455.066.145	0,7683
3.455.533.072	0,7566
3.456.028.853	0,7456
3.456.500.936	0,7356
3.457.686.717	0,7253
3.459.192.499	0,717
3.459.975.259	0,7092
346.120.302	0,6999
3.462.312.134	0,6909
346.365.552	0,6831
3.471.190.259	0,6745
3.472.285.832	0,6664
3.473.032.707	0,6594
3.473.536.665	0,652
3.473.998.592	0,6454
3.474.454.999	0,6398
347.501.729	0,6347
3.475.437.707	0,6296
3.475.860.676	0,623
3.476.290.207	0,6169
3.476.987.707	0,6105
3.478.454.113	0,6037
3.479.910.467	0,597
3.480.595.051	0,5912
3.483.958.853	0,5856
3.486.020.363	0,5797
3.486.992.447	0,5736
3.487.749.426	0,5687
3.488.301.353	0,5643
348.876.854	0,5592
3.489.211.092	0,5529
3.490.174.217	0,5458
3.491.858.124	0,5409
349.262.802	0,537
349.403.453	0,5323
3.496.461.874	0,5289
3.497.008.384	0,5252
3.498.794.426	0,5206
3.499.738.697	0,5157
350.016.703	0,512
3.503.995.259	0,5096
3.504.530.051	0,5072
3.504.848.697	0,5047
3.505.312.082	0,5035
3.505.985.363	0,5028
3.507.029.686	0,5013
3.508.235.572	0,4989
3.509.467.447	0,4957
3.510.902.134	0,4935
3.512.390.936	0,4906
3.513.302.655	0,4861
3.515.834.009	0,4813
3.516.579.061	0,4773
3.517.522.186	0,4749
3.518.578.488	0,4715
3.519.673.645	0,4668
3.520.711.717	0,4627
3.521.778.228	0,4598
3.523.273.488	0,4566
352.408.104	0,4544
3.525.365.936	0,4524
3.526.564.842	0,4483
3.527.800.624	0,4432
3.528.907.915	0,4371
3.535.526.301	0,43
3.537.033.176	0,4226
3.537.663.697	0,4165
3.538.165.155	0,4121
353.899.453	0,4063
3.539.726.822	0,4002
3.540.389.947	0,3955
3.540.902.967	0,3909
354.137.203	0,3867
3.541.862.447	0,384
3.542.296.874	0,3821
3.543.806.405	0,3799
3.544.819.686	0,377
3.546.133.853	0,3735
3.555.963.436	0,3696
3.557.111.301	0,3659
3.557.617.134	0,3635
3.558.272.186	0,3613
3.558.865.988	0,3601
3.559.537.447	0,3611
3.560.038.592	0,3635
3.560.470.415	0,3662
3.561.086.978	0,3686
3.561.524.634	0,3689
356.194.828	0,3686
3.562.354.478	0,3698
3.562.903.957	0,3726
3.566.617.342	0,376
3.567.790.832	0,3845
3.568.348.697	0,4016
3.568.858.072	0,4214
3.569.310.259	0,4378
3.569.765.051	0,4498
3.570.215.624	0,4573
3.571.678.905	0,462
3.572.861.561	0,4673
3.574.048.332	0,4734
3.575.597.134	0,4776
3.576.714.686	0,481
3.577.330.155	0,4849
3.578.422.342	0,4876
3.580.686.405	0,4901
358.105.078	0,4935
3.583.120.832	0,4967
358.627.229	0,5001
3.586.919.634	0,5042
3.587.224.947	0,5079
3.587.438.905	0,5123
3.588.373.124	0,5164
3.589.558.332	0,5206
3.591.327.499	0,525
3.592.870.728	0,5291
3.593.376.509	0,5343
3.594.601.144	0,5401
359.577.703	0,5463
359.835.078	0,5531
359.944.604	0,5607
3.599.904.999	0,568
3.600.665.832	0,576
3.602.078.124	0,5848
3.603.222.551	0,5939
3.604.231.561	0,6024
3.605.361.301	0,6122
3.606.422.447	0,623
360.761.729	0,6339
3.608.839.113	0,6464
3.609.987.707	0,6596
3.611.469.686	0,6721
3.612.461.926	0,6848
3.615.511.561	0,6975
3.616.699.478	0,7099
3.619.332.811	0,7241
3.621.199.217	0,7388
3.622.231.353	0,7534
362.328.354	0,7563
3.623.974.217	0,7084
3.624.541.197	0,6816
3.625.058.332	0,7197
3.625.581.301	0,7598
3.627.150.155	0,8003
3.627.717.915	0,8462
3.628.626.509	0,8922
3.631.281.769	0,9332
363.182.854	0,9699
363.215.229	1,0021
3.633.850.572	1,0302
3.635.376.717	1,0578
3.636.148.384	1,0874
3.638.556.092	1,1177
3.639.148.488	1,1484
3.639.761.353	1,179
3.641.135.363	1,2083
3.641.859.322	1,2352
3.643.537.967	1,2596
364.427.229	1,2825
3.645.679.999	1,3033
3.646.798.957	1,3231
3.652.347.915	1,3412
365.385.479	1,3573
3.654.664.999	1,3727
3.655.396.353	1,3866
3.655.860.155	1,3983
3.656.470.363	1,4054
3.657.043.072	1,4091
3.657.454.738	1,4111
3.657.834.165	1,4106
3.659.283.697	1,4091
365.986.953	1,4081
3.661.111.874	1,4059
3.662.708.488	1,4013
3.664.960.832	1,3944
3.666.301.092	1,3881
366.718.578	1,3817
3.667.683.697	1,3742
3.668.713.072	1,3656
3.670.452.499	1,3554
3.671.239.061	1,3441
3.671.943.228	1,3329
3.673.231.822	1,3199
3.674.402.759	1,3065
3.675.697.238	1,294
3.676.787.082	1,283
3.677.933.697	1,273
3.679.350.832	1,263
3.681.772.186	1,2515
3.683.558.697	1,2401
3.684.127.811	1,2295
3.684.804.374	1,219
3.685.657.967	1,208
3.686.615.832	1,1978
3.687.868.644	1,188
3.688.933.905	1,1775
3.690.151.457	1,1663
3.691.408.384	1,1548
3.692.518.072	1,1428
3.693.726.249	1,1301
3.695.036.613	1,1191
3.695.982.238	1,1091
3.698.609.009	1,0979
3.699.729.113	1,0878
3.700.249.374	1,0786
3.701.153.228	1,0678
3.702.441.613	1,0566
3.703.814.322	1,0453
3.704.681.144	1,0353
3.705.888.697	1,0258
3.707.324.009	1,0165
3.708.133.697	1,007
3.709.548.488	0,9984
3.711.019.842	0,9911
3.711.834.322	0,9843
3.713.132.342	0,9772
3.715.947.759	0,9694
3.717.309.269	0,9616
3.717.994.842	0,9545
371.867.203	0,9476
3.719.767.603	0,9413
3.720.632.082	0,9356
3.722.017.342	0,9298
3.723.131.092	0,9232
3.724.253.801	0,9156
3.725.192.603	0,9083
3.727.018.749	0,9019
372.757.203	0,8968
3.728.887.863	0,8934
3.730.413.749	0,8893
3.731.890.467	0,8843
3.732.608.176	0,8809
3.738.287.342	0,8777
3.740.620.467	0,8731
3.741.348.384	0,8692
3.742.457.342	0,866
3.743.602.342	0,8631
3.744.220.051	0,8597
3.744.754.426	0,8558
3.745.358.332	0,8506
374.595.104	0,8465
3.747.473.332	0,8448
3.748.646.926	0,8443
3.749.711.769	0,845
3.751.671.301	0,847
3.752.222.447	0,8489
3.752.585.884	0,8506
3.752.903.592	0,8509
3.753.198.905	0,8511
3.757.629.217	0,8533
3.758.614.894	0,8558
3.759.014.738	0,8565
3.759.337.186	0,8575
3.759.650.624	0,8599
3.760.462.342	0,8648
3.761.542.707	0,8692
3.763.015.676	0,8726
3.780.820.103	0,877
3.785.717.863	0,8819
3.787.120.624	0,8883
3.788.016.978	0,8951
3.788.593.436	0,9017
3.789.093.853	0,9078
3.789.564.686	0,9127
3.790.014.582	0,9178
3.790.415.936	0,9249
3.791.190.936	0,9332
379.156.328	0,9395
3.791.934.738	0,945
3.792.266.717	0,9513
3.792.615.832	0,9586
3.792.966.717	0,9662
3.793.300.832	0,9723
3.793.654.947	0,9777
3.793.982.915	0,9833
3.794.329.686	0,9899
3.794.739.842	0,9967
3.795.078.124	1,0031
3.795.406.978	1,0092
3.795.759.634	1,0155
3.796.079.582	1,0231
3.796.641.769	1,0307
3.796.980.155	1,0373
3.797.310.207	1,0426
3.797.633.176	1,048
3.797.969.113	1,0529
3.801.491.197	1,0561
3.803.389.322	1,0583
3.804.202.863	1,061
3.804.798.124	1,0632
3.805.372.238	1,0651
3.805.905.259	1,0661
3.806.429.165	1,0651
3.807.545.572	1,0634
380.876.479	1,0617
380.980.828	1,0607
3.811.529.999	1,0593
3.812.332.134	1,0566
381.572.328	1,0536
3.817.318.384	1,0505
3.817.923.332	1,0468
3.818.328.644	1,0424
3.818.725.467	1,0387
3.819.961.561	1,0351
3.820.843.436	1,0334
3.821.957.238	1,037
3.823.280.676	1,0456
3.824.444.738	1,05
3.825.999.426	1,047
3.827.047.811	1,0402
3.827.951.717	1,0297
3.829.170.936	1,017
3.832.122.134	1,0048
3.833.207.759	0,9928
3.835.141.926	0,9804
3.835.774.321	0,9674
3.836.195.728	0,9555
3.837.379.321	0,9457
3.838.759.894	0,9361
3.839.378.905	0,9264
3.840.298.592	0,9178
3.841.468.696	0,91
3.842.692.394	0,9024
3.843.960.415	0,8961
3.845.115.936	0,8914
3.846.182.967	0,889
3.849.281.144	0,8878
3.851.515.832	0,8883
3.852.372.915	0,89
3.852.977.551	0,8932
3.853.502.082	0,8973
3.853.990.988	0,901
3.855.201.821	0,9044
3.856.000.884	0,9085
385.694.578	0,9124
3.858.063.801	0,9161
3.859.551.092	0,9195
3.860.663.592	0,9229
3.861.825.311	0,9261
3.863.191.509	0,9291
3.871.000.519	0,9322
387.272.828	0,9359
3.873.351.196	0,94
3.875.488.228	0,9432
387.589.703	0,9454
3.876.245.363	0,9479
3.876.538.957	0,9506
3.876.828.384	0,9525
3.877.113.592	0,9537
387.739.078	0,955
3.877.654.061	0,9569
3.877.944.946	0,9591
3.879.065.728	0,9598
3.893.535.207	0,9601
3.896.094.946	0,9606
3.897.418.801	0,9623
3.898.014.426	0,9638
3.898.796.717	0,9647
3.899.436.092	0,9674
3.900.015.936	0,9701
3.900.576.874	0,9708
3.901.085.936	0,9728
3.901.621.249	0,9757
3.902.126.821	0,9786
3.903.275.728	0,9808
3.903.967.759	0,9835
3.904.430.311	0,9872
3.904.887.551	0,9913
3.905.305.363	0,9952
3.905.728.592	0,9982
3.906.151.926	1,0018
3.906.747.811	1,0063
3.907.182.915	1,0112
3.907.629.842	1,0153
3.908.025.936	1,0187
390.843.828	1,0241
390.883.203	1,03
390.924.854	1,0351
3.912.708.332	1,0397
391.511.078	1,0434
3.915.712.863	1,048
392.530.953	1,0536
3.928.295.051	1,0593
3.928.730.519	1,0649
3.929.093.488	1,0693
3.929.425.415	1,0725
3.929.759.217	1,0754
3.930.065.311	1,0788
3.930.380.884	1,0815
3.930.965.936	1,0839
393.127.453	1,0878
3.931.555.207	1,0908
3.931.886.769	1,0927
3.932.204.946	1,0949
3.932.555.624	1,0971
3.932.868.749	1,0998
3.933.157.499	1,1013
3.933.611.717	1,1027
3.935.082.238	1,1045
3.935.929.999	1,1049
3.937.112.342	1,1047
3.938.257.655	1,1045
3.939.605.519	1,1042
394.056.453	1,1045
3.941.651.405	1,1049
3.942.906.196	1,1057
3.944.153.384	1,1057
3.945.431.874	1,1054
3.950.000.832	1,104
3.952.454.478	1,1023
3.953.210.415	1,0998
3.954.031.405	1,0976
3.954.763.644	1,0962
3.955.272.446	1,0927
3.955.659.009	1,0893
3.956.126.561	1,0874
3.956.499.999	1,0861
3.957.540.155	1,0832
3.959.102.603	1,0803
3.959.918.801	1,0786
3.961.470.467	1,0769
3.962.427.759	1,0744
3.967.451.509	1,0717
3.968.530.051	1,0686
3.968.968.228	1,0661
3.969.324.165	1,0651
3.969.679.217	1,0642
3.969.985.259	1,0625
3.971.164.686	1,0605
3.972.516.457	1,0573
3.973.737.394	1,0534
3.974.556.561	1,0505
3.975.613.436	1,0485
3.976.860.519	1,0468
3.978.067.863	1,0448
3.979.239.374	1,0422
3.981.957.134	1,0392
3.984.204.009	1,0368
3.984.682.707	1,0353
3.985.043.905	1,0341
3.986.786.353	1,0329
3.987.313.905	1,0307
3.987.985.467	1,0282
3.989.149.999	1,0263
3.990.526.144	1,0246
3.991.875.519	1,0231
3.992.952.238	1,0229
3.993.976.092	1,0229
3.995.386.821	1,0221
3.996.596.196	1,0212
3.999.174.478	1,0204
4.000.259.946	1,0199
4.003.125.832	1,019
4.003.766.092	1,0175
4.004.248.019	1,0168
4.004.856.405	1,017
4.006.936.405	1,0175
4.007.528.124	1,0175
4.007.907.915	1,0185
4.008.851.926	1,019
401.003.979	1,0182
4.011.304.999	1,0185
4.012.313.124	1,0185
4.015.186.405	1,0187
4.017.172.811	1,0187
4.017.785.988	1,0175
4.018.250.571	1,0168
4.019.006.821	1,016
4.019.514.009	1,0163
4.020.923.228	1,0173
402.206.729	1,0182
402.321.104	1,0185
402.421.979	1,0185
4.025.588.905	1,0195
4.026.901.665	1,0199
4.027.974.165	1,0207
4.029.024.634	1,0212
4.031.975.467	1,0207
403.325.453	1,0207
4.033.907.082	1,0207
4.034.423.644	1,0204
4.035.944.946	1,0214
4.036.640.936	1,0236
4.037.558.801	1,0243
4.039.046.144	1,0234
4.039.969.061	1,0229
4.041.054.269	1,0224
4.042.210.623	1,0212
4.043.736.509	1,0219
4.044.771.926	1,0236
4.045.978.019	1,0246
4.048.364.738	1,0253
4.049.525.467	1,026
4.057.299.113	1,027
4.058.092.551	1,0292
4.058.721.248	1,0321
4.059.206.665	1,0363
405.968.104	1,0402
4.060.137.186	1,0402
406.058.078	1,0378
4.061.049.426	1,037
4.061.499.113	1,0385
4.061.963.488	1,0395
4.062.389.165	1,0417
406.854.953	1,0434
4.069.831.926	1,0441
4.070.382.967	1,0456
407.091.854	1,0468
4.071.188.853	1,0497
4.071.464.946	1,0551
4.071.713.384	1,0617
4.071.961.144	1,0671
4.072.928.384	1,0681
4.073.899.842	1,0673
4.075.343.436	1,0683
4.076.310.467	1,0705
4.077.457.811	1,0722
4.079.084.009	1,0717
4.090.205.311	1,07
4.091.274.165	1,0717
4.091.647.342	1,0766
4.092.004.165	1,0822
4.092.335.832	1,0866
4.092.655.051	1,0888
409.295.953	1,0903
4.093.267.811	1,0915
4.093.573.384	1,0915
4.093.865.311	1,0918
4.094.142.394	1,0922
4.094.438.696	1,0937
4.094.779.478	1,0949
4.095.682.967	1,0944
4.100.049.061	1,0915
4.101.074.113	1,0883
4.101.444.686	1,0859
410.174.229	1,0839
4.102.026.717	1,083
4.103.111.561	1,083
4.104.165.363	1,0822
4.105.399.946	1,0808
4.106.530.571	1,0813
4.107.720.415	1,0822
4.108.980.884	1,0822
