time_ajustado	gFy
3.07813859	-0.8565
3.07841729	-1.0046
3.07891208	-1.0844
3.07928515	-1.1333
3.07963770	-1.1614
3.07998083	-1.1575
3.08028416	-1.1311
3.08059203	-1.1015
3.08089317	-1.0793
3.08119822	-1.0536
3.08155088	-1.0036
3.08187135	-0.94
3.08214208	-0.8821
3.08242062	-0.8284
3.09539786	-0.7661
3.09712890	-0.6979
3.09828239	-0.6232
3.09909354	-0.5541
3.10000583	-0.5189
3.10072234	-0.5184
3.10133354	-0.5128
3.10303656	-0.4788
3.10395567	-0.4153
3.10459468	-0.3041
3.10515671	-0.118
3.10567416	0.1109
3.10618104	0.3171
3.10679984	0.505
3.10725609	0.6848
3.10778468	0.8164
3.10822020	0.8954
3.10870541	0.10087
3.10943536	1.05
3.11001463	0.9481
3.11175713	0.805
3.11246812	0.6359
3.11294166	0.4407
3.11340343	0.1859
3.11381890	-0.0987
3.11419427	-0.3144
3.11473171	-0.4339
3.11524343	-0.48
3.11720161	-0.4725
3.11802348	-0.4483
3.11893145	-0.4524
3.11979515	-0.5055
3.12113989	-0.6198
3.12210213	-0.7595
3.12345223	-0.8846
3.12452208	-0.9613
3.12595458	-0.9467
3.12708005	-0.8397
3.12822442	-0.6613
3.12945677	-0.4415
3.13203145	-0.1932
3.13290598	0.2553
3.13353536	0.8719
3.13468484	0.13986
3.13561859	1.694
3.13703973	0.17289
3.13798400	0.16888
3.13924546	0.16439
3.14034421	0.13908
3.14151791	0.11831
3.14309052	0.12234
3.14395052	0.12842
3.14518385	0.12931
3.14630661	0.12574
3.15124900	0.12022
3.15216171	0.10949
3.15258843	0.9437
3.15309650	0.7754
3.15350104	0.5958
3.15412911	0.4153
3.15507432	0.2458
3.15610755	0.0921
3.15725692	-0.0523
3.15840880	-0.1891
3.15978786	-0.3166
3.16090265	-0.4368
3.16211775	-0.5455
3.16863729	-0.6374
3.16944953	-0.7055
3.16993703	-0.7593
3.17033906	-0.8103
3.17109505	-0.855
3.17162421	-0.889
3.17214927	-0.912
3.17262942	-0.9276
3.17306979	-0.9459
3.17462739	-0.9667
3.17552895	-0.9823
3.17751130	-0.9928
3.17914515	-1.0004
3.18015510	-1.0082
3.18080317	-1.0165
3.18136525	-1.0229
3.18509281	-1.0285
3.18757052	-1.0324
3.18903249	-1.0356
3.19002864	-1.0414
3.19127833	-1.0556
3.19205593	-1.0817
3.19261546	-1.1196
3.19326104	-1.1628
3.19389718	-1.2024
3.19487682	-1.2354
3.19548031	-1.2547
3.19613411	-1.2508
3.20025619	-1.2229
3.20260656	-1.1719
3.20359380	-1.0942
3.20438833	-0.9894
3.20509130	-0.8541
3.20570739	-0.6874
3.20628463	-0.5042
3.20710104	-0.3181
3.20773552	-0.1336
3.20839911	0.0408
3.20956744	0.1996
3.21084072	0.3447
3.21287984	0.4729
3.21364932	0.5809
3.21680270	0.6674
3.21777770	0.729
3.21833390	0.7659
3.21896244	0.7818
3.21959900	0.7766
3.22017744	0.7546
3.22154541	0.7182
3.22274260	0.6662
3.22388598	0.6066
3.22536249	0.547
3.22641114	0.4854
3.22756828	0.4231
3.22860062	0.3618
3.22987317	0.301
3.23297515	0.2411
3.23485911	0.1847
3.23574124	0.1322
3.23643552	0.0835
3.23700260	0.0454
3.23751182	0.0146
3.23838791	-0.0156
3.23981140	-0.0396
3.24096635	-0.0586
3.24217322	-0.074
3.24340723	-0.0867
3.24449630	-0.0965
3.24591755	-0.106
3.25197999	-0.1163
3.25268307	-0.1241
3.25318989	-0.1292
3.25354932	-0.1344
3.25403562	-0.1397
3.25438536	-0.1422
3.25482307	-0.1402
3.25539171	-0.1341
3.25645312	-0.1243
3.25763911	-0.1092
3.25897072	-0.0887
3.26020015	-0.0633
3.26140255	-0.0345
3.26241619	-0.002
3.26805765	0.0332
3.26858010	0.0704
3.26901395	0.1085
3.26927963	0.1478
3.26958869	0.1866
3.26980807	0.2248
3.27112453	0.2619
3.27269348	0.2975
3.27378630	0.3318
3.27474161	0.3613
3.27588166	0.3865
3.27707072	0.4072
3.27833775	0.4236
3.27955260	0.4371
3.28214729	0.4476
3.28474203	0.4546
3.28654427	0.4573
3.28705072	0.4561
3.28734036	0.4532
3.28773083	0.4476
3.28816239	0.4368
3.28935015	0.4204
3.29076619	0.4002
3.29182687	0.3767
3.29309302	0.351
3.29427359	0.3244
3.29551364	0.2968
3.29678505	0.2692
3.29954005	0.2401
3.30039734	0.2106
3.30105124	0.1818
3.30158723	0.1517
3.30304385	0.1214
3.30391244	0.0953
3.30525994	0.0767
3.30634088	0.0625
3.30776010	0.0513
3.30872286	0.0432
3.30990473	0.0347
3.31136239	0.0259
3.31229203	0.0176
3.31548369	0.0088
3.31615979	0.0005
3.31703802	-0.0061
3.31958104	-0.0122
3.32016958	-0.0173
3.32052562	-0.0217
3.32102098	-0.0254
3.32197963	-0.0276
3.32369322	-0.0283
3.32435057	-0.0293
3.32569692	-0.0271
3.32709020	-0.0205
3.32799406	-0.0127
3.32917317	-0.0046
3.33235416	0.0037
3.33331234	0.012
3.33403812	0.0195
3.33568979	0.0264
3.33634505	0.0349
3.33679953	0.0445
3.33788494	0.0525
3.33931369	0.0603
3.33999723	0.0682
3.34134166	0.0765
3.34265963	0.0843
3.34409890	0.0887
3.34509218	0.0921
3.34606645	0.096
3.34870364	0.098
3.34934421	0.0994
3.34979609	0.0992
3.35183677	0.0968
3.35308781	0.095
3.35400723	0.0926
3.35542484	0.0889
3.35624364	0.0865
3.35726135	0.0848
3.35853562	0.0826
3.35974775	0.0791
3.36090406	0.0747
3.36208963	0.0699
3.36332385	0.065
3.36899614	0.0601
3.37124958	0.0557
3.37212265	0.0508
3.37338057	0.044
3.37401697	0.0359
3.37493697	0.0271
3.37567802	0.0188
3.37638161	0.0112
3.37686864	0.0027
3.37735411	-0.0071
3.37811942	-0.0178
3.37867817	-0.0318
3.37920895	-0.0494
3.38793937	-0.0589
3.38951302	-0.0652
3.39117411	-0.0757
3.39269130	-0.085
3.39380843	-0.0948
3.39495552	-0.1046
3.39582145	-0.1153
3.39657937	-0.1268
3.39711874	-0.1383
3.39777666	-0.1483
3.39878015	-0.1566
3.39939817	-0.1629
3.39975729	-0.1678
3.39998182	-0.1727
3.40026916	-0.1774
3.40047255	-0.18
3.40088025	-0.181
3.40119312	-0.182
3.40286338	-0.1813
3.40481942	-0.1781
3.40635343	-0.1734
3.40701791	-0.1669
3.40727150	-0.1581
3.40787218	-0.1498
3.40930781	-0.1414
3.41025411	-0.1324
3.41154697	-0.1214
3.41279541	-0.1107
3.41504333	-0.0989
3.41600234	-0.087
3.41648208	-0.076
3.41809067	-0.0657
3.41908770	-0.0547
3.42007109	-0.043
3.42113869	-0.0303
3.42231562	-0.0171
3.42362520	-0.0054
3.42479786	0.0051
3.42634677	0.0178
3.42758473	0.0318
3.42828994	0.044
3.42943562	0.0569
3.43162062	0.0706
3.43252708	0.0821
3.43364843	0.0928
3.43466395	0.1046
3.43599197	0.1148
3.43696713	0.1231
3.43813609	0.1319
3.43943515	0.1397
3.44049427	0.1468
3.44169874	0.1539
3.44308442	0.161
3.44409161	0.1681
3.44570781	0.1747
3.44753025	0.18
3.44809979	0.1847
3.45275973	0.1888
3.45391765	0.1927
3.45445947	0.1964
3.45506614	0.1984
3.45553307	0.2003
3.45602885	0.2035
3.45650093	0.2069
3.45768671	0.2106
3.45919249	0.214
3.45997525	0.2157
3.46120302	0.2169
3.46231213	0.2196
3.46365552	0.2221
3.47119025	0.2235
3.47228583	0.2255
3.47303270	0.2282
3.47353666	0.2313
3.47399859	0.2323
3.47445499	0.2311
3.47501729	0.2316
3.47543770	0.2318
3.47586067	0.2294
3.47629020	0.2277
3.47698770	0.225
3.47845411	0.2187
3.47991046	0.2108
3.48059505	0.203
3.48395885	0.1949
3.48602036	0.1857
3.48699244	0.1747
3.48774942	0.1625
3.48830135	0.1488
3.48876854	0.1348
3.48921109	0.1221
3.49017421	0.1085
3.49185812	0.096
3.49262802	0.0821
3.49403453	0.0664
3.49646187	0.052
3.49700838	0.0381
3.49879442	0.0242
3.49973869	0.0107
3.50016703	-0.0022
3.50399525	-0.0154
3.50453005	-0.0273
3.50484869	-0.0379
3.50531208	-0.0476
3.50598536	-0.0557
3.50702968	-0.0625
3.50823557	-0.0669
3.50946744	-0.0686
3.51090213	-0.0696
3.51239093	-0.0701
3.51330265	-0.0716
3.51583400	-0.074
3.51657906	-0.0777
3.51752218	-0.0823
3.51857848	-0.0887
3.51967364	-0.097
3.52071171	-0.1053
3.52177822	-0.1143
3.52327348	-0.1248
3.52408104	-0.1351
3.52536593	-0.1449
3.52656484	-0.1537
3.52780062	-0.1639
3.52890791	-0.1749
3.53552630	-0.1849
3.53703317	-0.1944
3.53766369	-0.2033
3.53816515	-0.2103
3.53899453	-0.2165
3.53972682	-0.2204
3.54038994	-0.2218
3.54090296	-0.2223
3.54137203	-0.2218
3.54186244	-0.2211
3.54229687	-0.2206
3.54380640	-0.2184
3.54481968	-0.2152
3.54613385	-0.2113
3.55596343	-0.205
3.55711130	-0.1966
3.55761713	-0.1881
3.55827218	-0.1793
3.55886598	-0.1693
3.55953744	-0.1586
3.56003859	-0.1478
3.56047041	-0.1368
3.56108697	-0.1261
3.56152463	-0.1148
3.56194828	-0.1029
3.56235447	-0.0914
3.56290395	-0.0796
3.56661734	-0.0667
3.56779083	-0.054
3.56834869	-0.0445
3.56885807	-0.0384
3.56931025	-0.0293
3.56976505	-0.0176
3.57021562	-0.0061
3.57167890	0.0056
3.57286156	0.0183
3.57404833	0.0301
3.57559713	0.0403
3.57671468	0.0506
3.57733015	0.0603
3.57842234	0.0691
3.58068640	0.0769
3.58105078	0.0828
3.58312083	0.087
3.58627229	0.0904
3.58691963	0.0916
3.58722494	0.0919
3.58743890	0.0916
3.58837312	0.0894
3.58955833	0.087
3.59132749	0.0845
3.59287072	0.0813
3.59337650	0.0777
3.59460114	0.0752
3.59577703	0.0738
3.59835078	0.0725
3.59944604	0.0711
3.59990499	0.0699
3.60066583	0.0699
3.60207812	0.0704
3.60322255	0.0701
3.60423156	0.0677
3.60536130	0.0647
3.60642244	0.063
3.60761729	0.0613
3.60883911	0.0594
3.60998770	0.0584
3.61146968	0.0559
3.61246192	0.0533
3.61551156	0.0515
3.61669947	0.0486
3.61933281	0.045
3.62119921	0.0415
3.62223135	0.0391
3.62328354	0.043
3.62397421	0.0603
3.62454119	0.0718
3.62505833	0.0791
3.62558130	0.0579
3.62715015	-0.0049
3.62771791	-0.0655
3.62862650	-0.098
3.63128176	-0.0938
3.63182854	-0.066
3.63215229	-0.0296
3.63385057	0.0002
3.63537671	0.0198
3.63614838	0.031
3.63855609	0.0352
3.63914848	0.0352
3.63976135	0.0352
3.64113536	0.0342
3.64185932	0.033
3.64353796	0.0323
3.64427229	0.032
3.64567999	0.0327
3.64679895	0.0327
3.65234791	0.0325
3.65385479	0.0301
3.65466499	0.0247
3.65539635	0.019
3.65586015	0.0142
3.65647036	0.0134
3.65704307	0.0173
3.65745473	0.0222
3.65783416	0.0266
3.65928369	0.0298
3.65986953	0.0332
3.66111187	0.0391
3.66270848	0.0447
3.66496083	0.0489
3.66630109	0.0528
3.66718578	0.0562
3.66768369	0.0579
3.66871307	0.0589
3.67045249	0.0616
3.67123906	0.063
3.67194322	0.0638
3.67323182	0.0652
3.67440275	0.066
3.67569723	0.0655
3.67678708	0.065
3.67793369	0.0647
3.67935083	0.0647
3.68177218	0.0647
3.68355869	0.0647
3.68412781	0.0657
3.68480437	0.0672
3.68565796	0.0696
3.68661583	0.0723
3.68786864	0.0743
3.68893390	0.0762
3.69015145	0.0794
3.69140838	0.0813
3.69251807	0.0843
3.69372624	0.0889
3.69503661	0.0921
3.69598223	0.0938
3.69860900	0.098
3.69972911	0.1014
3.70024937	0.1031
3.70115322	0.1048
3.70244161	0.1063
3.70381432	0.1094
3.70468114	0.1121
3.70588869	0.1143
3.70732400	0.1163
3.70813369	0.1173
3.70954848	0.1187
3.71101984	0.1192
3.71183432	0.1202
3.71313234	0.1212
3.71594775	0.1219
3.71730926	0.1229
3.71799484	0.1246
3.71867203	0.1258
3.71976760	0.1253
3.72063208	0.1243
3.72201734	0.1241
3.72313109	0.1253
3.72425380	0.1251
3.72519260	0.1239
3.72701874	0.1243
3.72757203	0.1234
3.72888786	0.1226
3.73041374	0.1239
3.73189046	0.127
3.73260817	0.129
3.73828734	0.1295
3.74062046	0.13
3.74134838	0.129
3.74245734	0.1273
3.74360234	0.1258
3.74422005	0.1231
3.74475442	0.119
3.74535833	0.1151
3.74595104	0.1112
3.74747333	0.1055
3.74864692	0.1004
3.74971176	0.0953
3.75167130	0.0884
3.75222244	0.0823
3.75258588	0.0774
3.75290359	0.0733
3.75319890	0.0684
3.75762921	0.0613
3.75861489	0.053
3.75901473	0.0447
3.75933718	0.0371
3.75965062	0.0286
3.76046234	0.0183
3.76154270	0.0088
3.76301567	0.001
3.78082010	-0.0068
3.78571786	-0.0144
3.78712062	-0.02
3.78801697	-0.0251
3.78859343	-0.0308
3.78909385	-0.0364
3.78956468	-0.0435
3.79001458	-0.0511
3.79041593	-0.0581
3.79119093	-0.0647
3.79156328	-0.0696
3.79193473	-0.0743
3.79226671	-0.0791
3.79261583	-0.083
3.79296671	-0.0872
3.79330083	-0.0916
3.79365494	-0.0948
3.79398291	-0.0965
3.79432968	-0.097
3.79473984	-0.0975
3.79507812	-0.0989
3.79540697	-0.1011
3.79575963	-0.1024
3.79607958	-0.1031
3.79664176	-0.1036
3.79698015	-0.1041
3.79731020	-0.1038
3.79763317	-0.1021
3.79796911	-0.0992
3.80149119	-0.0975
3.80338932	-0.0955
3.80420286	-0.0906
3.80479812	-0.0863
3.80537223	-0.0833
3.80590525	-0.0791
3.80642916	-0.0738
3.80754557	-0.0677
3.80876479	-0.0623
3.80980828	-0.0569
3.81152999	-0.0506
3.81233213	-0.0445
3.81572328	-0.0381
3.81731838	-0.0318
3.81792333	-0.0256
3.81832864	-0.0173
3.81872546	-0.0088
3.81996156	-0.001
3.82084343	0.0078
3.82195723	0.0195
3.82328067	0.0354
3.82444473	0.0501
3.82599942	0.0594
3.82704781	0.0652
3.82795171	0.0696
3.82917093	0.0733
3.83212213	0.0779
3.83320775	0.0826
3.83514192	0.0865
3.83577432	0.0909
3.83619572	0.0968
3.83737932	0.1029
3.83875989	0.1087
3.83937890	0.1146
3.84029859	0.1199
3.84146869	0.1248
3.84269239	0.1292
3.84396041	0.1331
3.84511593	0.1395
3.84618296	0.1456
3.84928114	0.1525
3.85151583	0.16
3.85237291	0.1659
3.85297755	0.1713
3.85350208	0.1766
3.85399098	0.1822
3.85520182	0.1871
3.85600088	0.1903
3.85694578	0.1932
3.85806380	0.1962
3.85955109	0.1981
3.86066359	0.1991
3.86182531	0.2001
3.86319150	0.2006
3.87100051	0.2006
3.87272828	0.2011
3.87335119	0.2011
3.87548822	0.2006
3.87589703	0.1996
3.87624536	0.1993
3.87653895	0.1991
3.87682838	0.1974
3.87711359	0.1957
3.87739078	0.1949
3.87765406	0.1932
3.87794494	0.1908
3.87906572	0.1886
3.89353520	0.1864
3.89609494	0.1842
3.89741880	0.1822
3.89801442	0.1805
3.89879671	0.1776
3.89943609	0.1739
3.90001593	0.172
3.90057687	0.1708
3.90108593	0.1681
3.90162124	0.1651
3.90212682	0.1615
3.90327572	0.1578
3.90396775	0.1546
3.90443031	0.1507
3.90488755	0.1471
3.90530536	0.1427
3.90572859	0.1368
3.90615192	0.1324
3.90674781	0.1295
3.90718291	0.1263
3.90762984	0.1226
3.90802593	0.1187
3.90843828	0.1141
3.90883203	0.1099
3.90924854	0.1058
3.91270833	0.1014
3.91511078	0.0975
3.91571286	0.0928
3.92530953	0.0892
3.92829505	0.0872
3.92873051	0.084
3.92909348	0.0804
3.92942541	0.0772
3.92975921	0.0743
3.93006531	0.0718
3.93038088	0.0701
3.93096593	0.0686
3.93127453	0.0672
3.93155520	0.0652
3.93188676	0.064
3.93220494	0.063
3.93255562	0.0618
3.93286874	0.0613
3.93315749	0.0608
3.93361171	0.0589
3.93508223	0.0577
3.93592999	0.0577
3.93711234	0.0577
3.93825765	0.0579
3.93960551	0.0581
3.94056453	0.0584
3.94165140	0.0581
3.94290619	0.0584
3.94415338	0.0594
3.94543187	0.0599
3.95000083	0.0603
3.95245447	0.0611
3.95321041	0.062
3.95403140	0.0628
3.95476364	0.0647
3.95527244	0.0669
3.95565900	0.0689
3.95612656	0.0696
3.95649999	0.0696
3.95754015	0.0696
3.95910260	0.0706
3.95991880	0.0723
3.96147046	0.0738
3.96242775	0.076
3.96745150	0.0782
3.96853005	0.0794
3.96896822	0.0808
3.96932416	0.0818
3.96967921	0.0818
3.96998525	0.0818
3.97116468	0.083
3.97251645	0.0838
3.97373739	0.0848
3.97455656	0.0863
3.97561343	0.0882
3.97686051	0.0897
3.97806786	0.0909
3.97923937	0.0921
3.98195713	0.0933
3.98420400	0.0936
3.98468270	0.0941
3.98504390	0.096
3.98678635	0.0977
3.98731390	0.0992
3.98798546	0.0997
3.98914999	0.1002
3.99052614	0.1019
3.99187551	0.1026
3.99295223	0.1031
3.99397609	0.1046
3.99538682	0.1072
3.99659619	0.1087
3.99917447	0.1099
4.00025994	0.1126
4.00312583	0.1156
4.00376609	0.116
4.00424801	0.1158
4.00485640	0.1165
4.00693640	0.1185
4.00752812	0.1202
4.00790791	0.1209
4.00885192	0.1226
4.01003979	0.1243
4.01130499	0.1251
4.01231312	0.1268
4.01518640	0.1292
4.01717281	0.1312
4.01778598	0.1334
4.01825057	0.1361
4.01900682	0.138
4.01951400	0.1387
4.02092322	0.1402
4.02206729	0.1431
4.02321104	0.1463
4.02421979	0.1505
4.02558890	0.1525
4.02690166	0.1537
4.02797416	0.1554
4.02902463	0.1564
4.03197546	0.1578
4.03325453	0.1595
4.03390708	0.16
4.03442364	0.16
4.03594494	0.1608
4.03664093	0.1608
4.03755880	0.16
4.03904614	0.1605
4.03996906	0.1629
4.04105426	0.1644
4.04221062	0.1634
4.04373650	0.1627
4.04477192	0.1637
4.04597801	0.1664
4.04836473	0.1691
4.04952546	0.1693
4.05729911	0.1681
4.05809255	0.1656
4.05872124	0.1642
4.05920666	0.1622
4.05968104	0.1586
4.06013718	0.1542
4.06058078	0.1485
4.06104942	0.1431
4.06149911	0.14
4.06196348	0.1378
4.06238916	0.1348
4.06854953	0.1331
4.06983192	0.1319
4.07038296	0.1309
4.07091854	0.13
4.07118885	0.1287
4.07146494	0.1292
4.07171338	0.1295
4.07196114	0.1275
4.07292838	0.1253
4.07389984	0.1221
4.07534343	0.1185
4.07631046	0.1165
4.07745781	0.1158
4.07908400	0.1168
4.09020531	0.1195
4.09127416	0.1236
4.09164734	0.1285
4.09200416	0.1324
4.09233583	0.1341
4.09265505	0.1351
4.09295953	0.137
4.09326781	0.1392
4.09357338	0.1407
4.09386531	0.1409
4.09414239	0.1409
4.09443869	0.1419
4.09477947	0.1422
4.09568296	0.1412
4.10004906	0.1407
4.10107411	0.1407
4.10144468	0.1414
4.10174229	0.1409
4.10202671	0.1397
4.10311156	0.1392
4.10416536	0.1385
4.10539994	0.1375
4.10653057	0.1368
4.10772041	0.1365
4.10898088	0.1358
4.11021374	0.1341
4.11167973	0.1295
4.11256270	0.1241
4.11468557	0.1195
4.11669854	0.1185
4.11785578	0.1236
4.11824098	0.1282
4.11926874	0.1278
4.12030354	0.1192
4.12147874	0.1082
4.12260838	0.0987
4.12377093	0.0919
4.12451807	0.0884
4.12595145	0.0872
4.12701447	0.088
4.12805718	0.0872
4.12925166	0.0848
4.13087140	0.0818
4.13213057	0.0774
4.13320270	0.0728
4.13423338	0.0716
4.13565562	0.0725
4.13674343	0.0735
4.13792031	0.075
4.13919031	0.0772
4.14026312	0.0799
4.14145854	0.083
4.14290203	0.0875
4.14398911	0.0928
4.14519926	0.097
4.15014916	0.0999
4.15152838	0.1043
4.15198833	0.1092
4.15240525	0.1141
4.15281130	0.1175
4.15324989	0.1202
4.15485708	0.1219
4.15605906	0.1229
4.15674984	0.1258
4.15725635	0.129
4.15882958	0.1322
4.15975994	0.1348
4.16090463	0.1363
4.16211734	0.137
4.16775301	0.1373
4.16876057	0.1375
4.16919723	0.1365
4.16957234	0.1353
4.16996265	0.1344
4.17031291	0.1336
4.17194578	0.1322
4.17264557	0.1278
4.17350208	0.1251
4.17489229	0.1253
4.17593859	0.1256
4.17691218	0.1265
4.17809718	0.1273
4.17944494	0.1287
4.18132499	0.1295
4.18320286	0.1297
4.18389390	0.1309
4.18524109	0.1336
4.18608124	0.1353
4.18670567	0.1353
4.18759854	0.1365
4.18882906	0.14
4.19002150	0.1439
4.19114885	0.1471
4.19289932	0.1483
4.19357697	0.1476
4.19486593	0.1468
4.19596020	0.1463
4.19823229	0.1476
4.19991551	0.1485
4.20031900	0.1488
4.20105145	0.1495
4.20231765	0.15
4.20344453	0.1503
4.20458484	0.151
4.20580176	0.1525
4.20699442	0.1529
4.20823739	0.1542
4.20938484	0.1561
4.21065833	0.1576
4.21182713	0.1573
4.21340994	0.1576
4.21617442	0.1593
4.21742192	0.1593
4.21796041	0.16
4.21862880	0.1612
4.22050385	0.1622
4.22118989	0.1637
4.22258031	0.1644
4.22317411	0.1656
4.22389921	0.1673
4.22516411	0.1691
4.22640197	0.1698
4.22782916	0.1678
4.22889744	0.1693
4.23195510	0.1766
4.23330161	0.1891
4.23382760	0.1957
4.23430083	0.1908
4.23544489	0.1791
4.23623505	0.1634
4.23755333	0.15
4.23869119	0.1417
4.23979135	0.1405
4.24098671	0.1441
4.24201176	0.1505
4.24354364	0.1571
4.24461775	0.1615
4.24581453	0.1639
4.24821947	0.1637
4.2493188	0.1622
4.24986453	0.1615
4.25118734	0.1593
4.25194546	0.1566
4.25403124	0.1573
4.25486176	0.1608
4.25547312	0.1637
4.25681718	0.1659
4.25779479	0.1695
4.25950588	0.1727
4.26023786	0.1752
4.26170994	0.1774
4.26298005	0.1778
4.26878067	0.1778
4.27000114	0.1778
4.27068171	0.1778
4.27120749	0.1771
4.27167744	0.1754
4.27214661	0.1725
4.27393786	0.1693
4.27466249	0.1659
4.27512447	0.1625
4.27555890	0.1595
4.27610072	0.159
4.27754723	0.1593
4.27844572	0.1576
4.27990359	0.1568
4.29082317	0.1566
4.29327588	0.1551
4.29405426	0.1532
4.29558067	0.1525
4.29700734	0.1542
4.29770406	0.1556
4.29819546	0.1564
4.29907072	0.1571
4.30071051	0.1578
4.30157223	0.159
4.30228598	0.161
4.30315656	0.1629
4.30372025	0.1651
4.30414124	0.1664
4.30447328	0.1661
4.30488078	0.1671
4.30521223	0.1681
4.30555676	0.1678
4.30597812	0.1669
4.30630984	0.1664
4.30676854	0.1656
4.30722812	0.1637
4.30759859	0.1617
4.31045479	0.1598
4.31208937	0.1576
4.31267286	0.1554
4.31316291	0.1529
4.31352088	0.151
4.32236656	0.149
4.3247438	0.1473
4.32511093	0.1454
4.32539098	0.1437
4.32569604	0.1424
4.32594791	0.1402
4.32623593	0.139
4.32654510	0.1385
4.32686067	0.1378
4.32713124	0.1365
4.32739843	0.1344
4.32817275	0.1322
4.32916463	0.1312
4.33230390	0.1307
4.33437968	0.1292
4.33575505	0.1278
4.33642749	0.1263
4.33696140	0.1239
4.33735041	0.1217
4.33773697	0.1204
4.33903197	0.1185
4.34014296	0.1168
4.34142973	0.1163
4.34254963	0.1151
4.34382744	0.1134
4.34495244	0.1121
4.34644640	0.1114
4.35481291	0.1114
4.35572244	0.1116
4.35606406	0.1119
4.35633473	0.1121
4.35705203	0.1126
4.35735229	0.1131
4.3576138	0.1143
4.35785755	0.1151
4.35810015	0.1156
4.36099265	0.1163
4.36147900	0.118
4.36174791	0.1207
4.36198979	0.1231
4.37864994	0.1248
4.38150489	0.1268
4.38215312	0.129
4.38307447	0.1304
4.38384645	0.1322
4.38443541	0.1341
4.38497176	0.1368
4.38544218	0.1397
4.38594010	0.1419
4.38639343	0.1427
4.38690708	0.1427
4.38733411	0.1429
4.38772145	0.1431
4.38820447	0.1429
4.38855515	0.1427
4.38889051	0.1424
4.38929249	0.1412
4.38995770	0.139
4.39029385	0.1378
4.39073729	0.1375
4.39108234	0.137
4.39139416	0.1375
4.39171182	0.1378
4.39202807	0.1373
4.3923288	0.137
4.39331135	0.1373
4.39472734	0.1383
4.39573968	0.1392
4.39815458	0.14
4.40060369	0.1402
4.40128708	0.1414
4.40212359	0.1427
4.40423473	0.1431
4.40477994	0.1444
4.40527359	0.1466
4.40593968	0.1495
4.40688197	0.152
4.40804890	0.1539
4.40930906	0.1566
4.41019557	0.1615
4.41150359	0.1671
4.41270963	0.1722
4.41662749	0.1764
4.41767567	0.1796
4.41827348	0.1822
4.41876786	0.1854
4.4196813	0.1893
4.42054249	0.1925
4.42140244	0.1942
4.42257234	0.1966
4.42390046	0.1988
4.4249713	0.1993
4.42655859	0.1993
4.4278788	0.2003
4.42856973	0.2011
4.43182619	0.2025
4.43300025	0.204
4.43346447	0.2047
4.43387822	0.2052
4.43506885	0.205
4.43706770	0.2045
4.43808515	0.2033
4.43874301	0.2018
4.43981900	0.1993
4.44086859	0.1966
4.44221093	0.1937
4.44343432	0.1893
4.44471926	0.1849
4.44590359	0.182
4.45062900	0.1803
4.45410166	0.1783
4.45516505	0.1756
4.45574656	0.173
4.45625187	0.17
4.45669119	0.1681
4.45710984	0.1669
4.45751192	0.1659
4.45791963	0.1649
4.45828953	0.1639
4.45883338	0.1622
4.4600588	0.1603
4.46115025	0.1586
4.46247567	0.1576
4.47097197	0.1571
4.47320447	0.1571
4.47376937	0.1568
4.47428749	0.1571
4.47573755	0.1586
4.47608713	0.1593
4.47638895	0.161
4.47667479	0.1644
4.47711807	0.1676
4.47736239	0.1705
4.47763682	0.1744
4.47805546	0.1783
4.47840583	0.1825
4.47968104	0.1869
4.49014218	0.1901
4.49163869	0.1935
4.49222124	0.1991
4.49273489	0.2042
4.49319619	0.2086
4.49364364	0.2133
4.49430676	0.2174
4.49491687	0.2218
4.49527682	0.2262
4.49564510	0.2304
4.49595281	0.234
4.49648020	0.2379
4.49685104	0.2411
4.49720453	0.2436
4.49903718	0.2462
4.50004770	0.2497
4.50053328	0.2536
4.50184453	0.2558
4.50313505	0.2582
4.5037313	0.2595
4.50496744	0.259
4.5062213	0.258
4.50733703	0.2587
4.50861182	0.2607
4.50989906	0.2621
4.51119525	0.2631
4.51253260	0.2646
4.51404437	0.2663
4.51526192	0.2673
4.51676098	0.2682
4.5180413	0.27
4.51858604	0.2719
4.51961781	0.2739
4.52065010	0.2751
4.52179781	0.2761
4.52321166	0.277
4.52416786	0.2773
4.52570749	0.2783
4.52658979	0.2783
4.52777374	0.2773
4.52896578	0.2758
4.53155718	0.2734
4.53265291	0.2707
4.53317286	0.2682
4.5341413	0.2656
4.53630359	0.2629
4.53747348	0.2599
4.53801687	0.2577
4.53873510	0.2558
4.53995546	0.2531
4.54112479	0.2514
4.54272531	0.2504
4.54366604	0.2487
4.54481270	0.2458
4.54594838	0.2421
4.55013723	0.2387
4.55250208	0.236
4.55309453	0.234
4.55354062	0.2316
4.55395671	0.2294
4.55431890	0.227
4.55481604	0.2245
4.55573718	0.2218
4.5571038	0.2184
4.55825218	0.2162
4.55940510	0.215
4.56050890	0.213
4.56159807	0.2111
4.56312775	0.2101
4.56433093	0.2101
4.57211328	0.2113
4.57385557	0.2133
4.57442109	0.215
4.57635135	0.2167
4.57673281	0.2194
4.57702312	0.2204
4.57733010	0.2211
4.57760713	0.223
4.57788640	0.2248
4.57814223	0.2274
4.57841885	0.2304
4.57906416	0.2323
4.59322385	0.2343
4.59494374	0.2362
4.59549640	0.2379
4.59596676	0.2392
4.59639010	0.2404
4.59684760	0.2414
4.59724947	0.2416
